Index,Sentence_index,Sentence,POS_Tagged_Tokens,Lemmas
92391,6138,,.[.],.
92392,6138,,oh[UH],oh
92393,6138,,",[,]",","
92394,6138,,that[DT],that
92395,6139,You know the place.,utterly[RB],utterly
92396,6139,,ubiquitous[JJ],ubiquitous
92397,6139,,",[,]",","
92398,6139,,irritatingly[RB],irritatingly
92399,6139,,precise[JJ],precise
92400,6140,"Oh, that utterly ubiquitous, irritatingly precise number?",number[NN],number
92401,6140,,?[.],?
92402,6140,,the[DT],the
92403,6140,,universal[JJ],universal
92404,6140,,gravitational[JJ],gravitational
92405,6140,,constant[NN],constant
92406,6140,,",[,]",","
92407,6140,,g[NN],g
92408,6140,,?[.],?
92409,6140,,it[PRP],it
92410,6141,"The universal gravitational constant, G?",'s[VBZ],'s
92411,6141,,approximately[RB],approximately
92412,6141,,6.674[CD],6.674
92413,6141,,ãâ[JJ],ãâ
92414,6141,,10[CD],10
92415,6141,,<[JJ],<
92416,6141,,sup[NN],sup
92417,6142,It's approximately 6.674 ÃÂ 10<sup>-11</sup> NÃ¢Â,>[NNP],>
92418,6142,,-11[NNP],-11
92419,6142,,<[NNP],<
92420,6142,,/sup[NNP],/sup
92421,6142,,>[NNP],>
92422,6142,,nã¢â[JJ],nã¢â
92423,6142,,mãâ²/kgãâ²[NN],mãâ²/kgãâ²
92424,6142,,.[.],.
92425,6142,,there[RB],there
92426,6142,,.[.],.
92427,6142,,happy[JJ],happy
92428,6142,,now[RB],now
92429,6142,,?[.],?
92430,6142,,it[PRP],it
92431,6143,mÃÂ²/kgÃÂ².,'s[VBZ],'s
92432,6143,,just[RB],just
92433,6144,,sitting[VBG],sit
92434,6144,There.,there[RB],there
92435,6145,Happy now?,",[,]",","
92436,6145,,defining[VBG],define
92437,6145,,the[DT],the
92438,6146,"It's just sitting there, defining the entire universe with its maddeningly consistent value.",entire[JJ],entire
92439,6146,,universe[NN],universe
92440,6146,,with[IN],with
92441,6146,,its[PRP$],it
92442,6146,,maddeningly[RB],maddeningly
92443,6146,,consistent[JJ],consistent
92444,6146,,value[NN],value
92445,6146,,.[.],.
92446,6146,,do[VBP],do
92447,6146,,n't[RB],n't
92448,6146,,worry[VB],worry
92449,6146,,",[,]",","
92450,6146,,it[PRP],it
92451,6146,,'ll[MD],'ll
92452,6146,,still[RB],still
92453,6146,,pull[VB],pull
92454,6147,"Don't worry, it'll still pull everything together, whether you like it or not.",everything[NN],everything
92455,6147,,together[RB],together
92456,6147,,",[,]",","
92457,6147,,whether[IN],whether
92458,6147,,you[PRP],you
92459,6147,,like[IN],like
92460,6147,,it[PRP],it
92461,6147,,or[CC],or
92462,6147,,not[RB],not
92463,6147,,.[.],.
92464,6147,,ugh[JJ],ugh
92465,6147,,",[,]",","
92466,6147,,the[DT],the
92467,6147,,cfpb[NN],cfpb
92468,6147,,.[.],.
92469,6147,,it[PRP],it
92470,6147,,was[VBD],be
92471,6147,,practically[RB],practically
92472,6148,"Ugh, the CFPB.",shoved[VBN],shove
92473,6148,,into[IN],into
92474,6148,,existence[NN],existence
92475,6148,,as[IN],a
92476,6148,,a[DT],a
92477,6149,"It was practically shoved into existence as a direct ""solution"" to the utter chaos and predatory crap that led to the 2008 financial crisis.",direct[JJ],direct
92478,6149,,``[``],``
92479,6149,,solution[NN],solution
92480,6149,,''[''],''
92481,6149,,to[TO],to
92482,6149,,the[DT],the
92483,6149,,utter[JJ],utter
92484,6149,,chaos[NN],chaos
92485,6149,,and[CC],and
92486,6149,,predatory[NN],predatory
92487,6149,,crap[NN],crap
92488,6149,,that[WDT],that
92489,6149,,led[VBD],lead
92490,6149,,to[TO],to
92491,6149,,the[DT],the
92492,6149,,2008[CD],2008
92493,6149,,financial[JJ],financial
92494,6149,,crisis[NN],crisis
92495,6149,,.[.],.
92496,6149,,specifically[RB],specifically
92497,6149,,",[,]",","
92498,6149,,it[PRP],it
92499,6149,,was[VBD],be
92500,6149,,brought[VBN],bring
92501,6149,,forth[RB],forth
92502,6149,,by[IN],by
92503,6149,,the[DT],the
92504,6150,"Specifically, it was brought forth by the utterly massive and supposedly ""reforming"" legislation known as the Dodd-Frank Wall Street Reform and Consumer Protection Act of 2010.",utterly[JJ],utterly
92505,6150,,massive[NN],massive
92506,6150,,and[CC],and
92507,6150,,supposedly[RB],supposedly
92508,6150,,``[``],``
92509,6150,,reforming[VBG],reform
92510,6150,,''[''],''
92511,6150,,legislation[NN],legislation
92512,6150,,known[VBN],know
92513,6150,,as[IN],a
92514,6150,,the[DT],the
92515,6150,,dodd-frank[NN],dodd-frank
92516,6150,,wall[NN],wall
92517,6150,,street[NN],street
92518,6150,,reform[NN],reform
92519,6150,,and[CC],and
92520,6150,,consumer[NN],consumer
92521,6150,,protection[NN],protection
92522,6150,,act[NN],act
92523,6150,,of[IN],of
92524,6150,,2010[CD],2010
92525,6150,,.[.],.
92526,6150,,yeah[UH],yeah
92527,6150,,",[,]",","
92528,6150,,that[DT],that
92529,6150,,one[CD],one
92530,6150,,.[.],.
92531,6150,,apparently[RB],apparently
92532,6150,,",[,]",","
92533,6150,,before[IN],before
92534,6151,"Yeah, that one.",that[DT],that
92535,6151,,",[,]",","
92536,6151,,everyone[NN],everyone
92537,6151,,just[RB],just
92538,6151,,...[:],...
92539,6152,"Apparently, before that, everyone just... forgot that consumers might need a little protection from being completely fleeced by banks and other financial institutions.",forgot[VBD],forget
92540,6152,,that[IN],that
92541,6152,,consumers[NNS],consumer
92542,6152,,might[MD],might
92543,6152,,need[VB],need
92544,6152,,a[DT],a
92545,6152,,little[JJ],little
92546,6152,,protection[NN],protection
92547,6152,,from[IN],from
92548,6152,,being[VBG],be
92549,6152,,completely[RB],completely
92550,6152,,fleeced[VBN],fleece
92551,6152,,by[IN],by
92552,6152,,banks[NNS],bank
92553,6152,,and[CC],and
92554,6152,,other[JJ],other
92555,6152,,financial[JJ],financial
92556,6152,,institutions[NNS],institution
92557,6152,,.[.],.
92558,6152,,so[RB],so
92559,6152,,",[,]",","
92560,6152,,now[RB],now
92561,6152,,we[PRP],we
92562,6152,,'ve[VBP],'ve
92563,6152,,got[VBN],get
92564,6152,,them[PRP],them
92565,6152,,",[,]",","
92566,6153,"So, now we've got them, meddling in everything from mortgages to credit cards, all in the name of ""consumer protection.""",meddling[VBG],meddle
92567,6153,,in[IN],in
92568,6153,,everything[NN],everything
92569,6153,,from[IN],from
92570,6153,,mortgages[NNS],mortgage
92571,6153,,to[TO],to
92572,6153,,credit[NN],credit
92573,6153,,cards[NNS],card
92574,6153,,",[,]",","
92575,6153,,all[DT],all
92576,6153,,in[IN],in
92577,6153,,the[DT],the
92578,6153,,name[NN],name
92579,6153,,of[IN],of
92580,6153,,``[``],``
92581,6153,,consumer[NN],consumer
92582,6153,,protection[NN],protection
92583,6153,,.[.],.
92584,6153,,''[''],''
92585,6153,,as[IN],a
92586,6153,,if[IN],if
92587,6153,,.[.],.
92588,6153,,ugh[NN],ugh
92589,6153,,",[,]",","
92590,6153,,that[IN],that
92591,6153,,one[CD],one
92592,6153,,.[.],.
92593,6154,As if.,the[DT],the
92594,6154,,sappy[JJ],sappy
92595,6154,,",[,]",","
92596,6155,"Ugh, that one.",maritime-themed[JJ],maritime-themed
92597,6155,,tune[NN],tune
92598,6155,,about[IN],about
92599,6155,,the[DT],the
92600,6155,,barmaid[NN],barmaid
92601,6156,"The sappy, maritime-themed tune about the barmaid who pines for a sailor who's apparently too ""married"" to the sea?",who[WP],who
92602,6156,,pines[VBZ],pin
92603,6156,,for[IN],for
92604,6156,,a[DT],a
92605,6156,,sailor[NN],sailor
92606,6156,,who[WP],who
92607,6156,,'s[VBZ],'s
92608,6156,,apparently[RB],apparently
92609,6156,,too[RB],too
92610,6156,,``[``],``
92611,6156,,married[JJ],married
92612,6156,,''[''],''
92613,6156,,to[TO],to
92614,6156,,the[DT],the
92615,6156,,sea[NN],sea
92616,6156,,?[.],?
92617,6156,,it[PRP],it
92618,6156,,'s[VBZ],'s
92619,6156,,sung[VBN],sing
92620,6156,,by[IN],by
92621,6156,,looking[VBG],look
92622,6156,,glass[NN],glass
92623,6156,,.[.],.
92624,6156,,there[RB],there
92625,6157,It's sung by Looking Glass.,.[.],.
92626,6157,,that[DT],that
92627,6157,,'s[VBZ],'s
92628,6157,,the[DT],the
92629,6157,,insufferable[JJ],insufferable
92630,6157,,group[NN],group
92631,6157,,responsible[JJ],responsible
92632,6158,There.,for[IN],for
92633,6158,,inflicting[VBG],inflict
92634,6159,"That's the insufferable group responsible for inflicting ""Brandy (You're a Fine Girl)"" on the world.",``[``],``
92635,6159,,brandy[NN],brandy
92636,6159,,([(],(
92637,6159,,you[PRP],you
92638,6159,,'re[VBP],'re
92639,6159,,a[DT],a
92640,6159,,fine[JJ],fine
92641,6159,,girl[NN],girl
92642,6159,,)[)],)
92643,6159,,''[''],''
92644,6159,,on[IN],on
92645,6159,,the[DT],the
92646,6159,,world[NN],world
92647,6159,,.[.],.
92648,6159,,you[PRP],you
92649,6159,,'re[VBP],'re
92650,6159,,welcome[JJ],welcome
92651,6159,,for[IN],for
92652,6159,,digging[VBG],dig
92653,6159,,up[RP],up
92654,6159,,that[DT],that
92655,6159,,wretched[VBD],wretched
92656,6160,You're welcome for digging up that wretched bit of information.,bit[NN],bit
92657,6160,,of[IN],of
92658,6160,,information[NN],information
92659,6160,,.[.],.
92660,6160,,ugh[NN],ugh
92661,6160,,",[,]",","
92662,6160,,her[PRP],her
92663,6160,,.[.],.
92664,6160,,the[DT],the
92665,6160,,one[CD],one
92666,6160,,and[CC],and
92667,6160,,only[RB],only
92668,6161,"Ugh, her.",.[.],.
92669,6161,,it[PRP],it
92670,6161,,was[VBD],be
92671,6161,,kim[VBN],kim
92672,6162,The one and only.,campbell[NN],campbell
92673,6162,,.[.],.
92674,6162,,she[PRP],she
92675,6162,,was[VBD],be
92676,6162,,prime[JJ],prime
92677,6163,It was Kim Campbell.,minister[NN],minister
92678,6163,,for[IN],for
92679,6163,,a[DT],a
92680,6163,,grand[JJ],grand
92681,6163,,total[NN],total
92682,6164,She was Prime Minister for a grand total of... what was it?,of[IN],of
92683,6164,,...[:],...
92684,6164,,what[WP],what
92685,6164,,was[VBD],be
92686,6164,,it[PRP],it
92687,6164,,?[.],?
92688,6164,,just[RB],just
92689,6164,,over[IN],over
92690,6164,,four[CD],four
92691,6164,,months[NNS],month
92692,6164,,in[IN],in
92693,6164,,1993[CD],1993
92694,6164,,.[.],.
92695,6164,,a[DT],a
92696,6165,Just over four months in 1993.,real[JJ],real
92697,6165,,blink-and-you-miss-it[JJ],blink-and-you-miss-it
92698,6165,,spectacle[NN],spectacle
92699,6165,,",[,]",","
92700,6165,,was[VBD],be
92701,6165,,n't[RB],n't
92702,6165,,it[PRP],it
92703,6166,"A real blink-and-you-miss-it spectacle, wasn't it?",?[.],?
92704,6166,,as[IN],a
92705,6166,,if[IN],if
92706,6166,,anyone[NN],anyone
92707,6166,,needed[VBD],need
92708,6166,,that[IN],that
92709,6166,,particular[JJ],particular
92710,6166,,footnote[NN],footnote
92711,6166,,in[IN],in
92712,6167,As if anyone needed that particular footnote in history.,history[NN],history
92713,6167,,.[.],.
92714,6167,,oh[UH],oh
92715,6167,,",[,]",","
92716,6167,,that[DT],that
92717,6167,,obnoxious[JJ],obnoxious
92718,6167,,",[,]",","
92719,6167,,constant[JJ],constant
92720,6167,,outpouring[NN],outpouring
92721,6167,,of[IN],of
92722,6168,"Oh, that obnoxious, constant outpouring of energy?",energy[NN],energy
92723,6168,,?[.],?
92724,6168,,the[DT],the
92725,6168,,one[NN],one
92726,6168,,that[WDT],that
92727,6168,,just[RB],just
92728,6168,,never[RB],never
92729,6168,,quits[VBZ],quit
92730,6168,,?[.],?
92731,6168,,it[PRP],it
92732,6169,The one that just never quits?,'s[VBZ],'s
92733,6169,,all[DT],all
92734,6169,,thanks[NNS],thanks
92735,6169,,to[TO],to
92736,6169,,nuclear[JJ],nuclear
92737,6169,,fusion[NN],fusion
92738,6169,,.[.],.
92739,6170,It's all thanks to nuclear fusion.,yep[NN],yep
92740,6170,,",[,]",","
92741,6170,,deep[RB],deep
92742,6170,,in[IN],in
92743,6170,,its[PRP$],it
92744,6170,,fiery[NN],fiery
92745,6170,,",[,]",","
92746,6170,,arrogant[JJ],arrogant
92747,6171,"Yep, deep in its fiery, arrogant core, the Sun is constantly smashing hydrogen atoms together to form helium.",core[NN],core
92748,6171,,",[,]",","
92749,6171,,the[DT],the
92750,6171,,sun[NN],sun
92751,6171,,is[VBZ],be
92752,6171,,constantly[RB],constantly
92753,6171,,smashing[VBG],smash
92754,6171,,hydrogen[NN],hydrogen
92755,6171,,atoms[NNS],atom
92756,6171,,together[RB],together
92757,6171,,to[TO],to
92758,6171,,form[VB],form
92759,6171,,helium[NN],helium
92760,6171,,.[.],.
92761,6171,,and[CC],and
92762,6171,,in[IN],in
92763,6171,,that[DT],that
92764,6171,,process[NN],process
92765,6171,,",[,]",","
92766,6171,,it[PRP],it
92767,6171,,just[RB],just
92768,6171,,has[VBZ],have
92769,6172,"And in that process, it just has to release an absolutely obscene amount of energy.",to[TO],to
92770,6172,,release[VB],release
92771,6172,,an[DT],an
92772,6172,,absolutely[RB],absolutely
92773,6172,,obscene[JJ],obscene
92774,6172,,amount[NN],amount
92775,6172,,of[IN],of
92776,6172,,energy[NN],energy
92777,6172,,.[.],.
92778,6172,,billions[NNS],billion
92779,6172,,upon[IN],upon
92780,6172,,billions[NNS],billion
92781,6172,,of[IN],of
92782,6172,,hydrogen[NN],hydrogen
92783,6172,,nuclei[NN],nucleus
92784,6172,,",[,]",","
92785,6172,,just[RB],just
92786,6173,"Billions upon billions of hydrogen nuclei, just relentlessly fusing, day in and day out, showering us with its glorious, unavoidable light and heat.",relentlessly[RB],relentlessly
92787,6173,,fusing[JJ],fusing
92788,6173,,",[,]",","
92789,6173,,day[NN],day
92790,6173,,in[IN],in
92791,6173,,and[CC],and
92792,6173,,day[NN],day
92793,6173,,out[RP],out
92794,6173,,",[,]",","
92795,6173,,showering[VBG],shower
92796,6173,,us[PRP],u
92797,6173,,with[IN],with
92798,6173,,its[PRP$],it
92799,6173,,glorious[JJ],glorious
92800,6173,,",[,]",","
92801,6173,,unavoidable[JJ],unavoidable
92802,6173,,light[NN],light
92803,6173,,and[CC],and
92804,6173,,heat[NN],heat
92805,6173,,.[.],.
92806,6173,,as[IN],a
92807,6173,,if[IN],if
92808,6173,,it[PRP],it
92809,6173,,has[VBZ],have
92810,6173,,n't[RB],n't
92811,6173,,done[VBN],do
92812,6173,,enough[JJ],enough
92813,6173,,already[RB],already
92814,6174,As if it hasn't done enough already.,.[.],.
92815,6174,,ugh[JJ],ugh
92816,6174,,",[,]",","
92817,6174,,those[DT],those
92818,6174,,utterly[JJ],utterly
92819,6174,,arbitrary[JJ],arbitrary
92820,6174,,specifications[NNS],specification
92821,6174,,",[,]",","
92822,6174,,meticulously[RB],meticulously
92823,6175,"Ugh, those utterly arbitrary specifications, meticulously laid out by those two corporate overlords, Philips and Sony, in their ""Red Book"" standard.",laid[VBN],lay
92824,6175,,out[RP],out
92825,6175,,by[IN],by
92826,6175,,those[DT],those
92827,6175,,two[CD],two
92828,6175,,corporate[JJ],corporate
92829,6175,,overlords[NNS],overlord
92830,6175,,",[,]",","
92831,6175,,philips[NNS],philip
92832,6175,,and[CC],and
92833,6175,,sony[NN],sony
92834,6175,,",[,]",","
92835,6175,,in[IN],in
92836,6175,,their[PRP$],their
92837,6175,,``[``],``
92838,6175,,red[JJ],red
92839,6175,,book[NN],book
92840,6175,,''[''],''
92841,6175,,standard[NN],standard
92842,6175,,.[.],.
92843,6175,,they[PRP],they
92844,6175,,just[RB],just
92845,6175,,had[VBD],have
92846,6175,,to[TO],to
92847,6175,,nail[VB],nail
92848,6175,,down[RP],down
92849,6175,,every[DT],every
92850,6175,,last[JJ],last
92851,6176,"They just had to nail down every last miserable detail, didn't they?",miserable[JJ],miserable
92852,6176,,detail[NN],detail
92853,6176,,",[,]",","
92854,6176,,did[VBD],do
92855,6176,,n't[RB],n't
92856,6176,,they[PRP],they
92857,6176,,?[.],?
92858,6176,,here[RB],here
92859,6176,,are[VBP],be
92860,6176,,the[DT],the
92861,6176,,utterly[JJ],utterly
92862,6176,,inflexible[JJ],inflexible
92863,6176,,measurements[NNS],measurement
92864,6176,,they[PRP],they
92865,6176,,decreed[VBP],decree
92866,6177,Here are the utterly inflexible measurements they decreed for the standard compact disc:,for[IN],for
92867,6177,,the[DT],the
92868,6177,,standard[JJ],standard
92869,6177,,compact[JJ],compact
92870,6177,,disc[NN],disc
92871,6177,,:[:],:
92872,6177,,diameter[NN],diameter
92873,6177,,:[:],:
92874,6177,,a[DT],a
92875,6177,,perfectly[RB],perfectly
92876,6177,,round[VBZ],round
92877,6177,,120[CD],120
92878,6177,,millimeters[NNS],millimeter
92879,6177,,([(],(
92880,6178,Diameter: A perfectly round 120 millimeters (4.7 inches).,4.7[CD],4.7
92881,6178,,inches[NNS],inch
92882,6178,,)[)],)
92883,6178,,.[.],.
92884,6178,,because[IN],because
92885,6178,,of[IN],of
92886,6178,,course[NN],course
92887,6178,,",[,]",","
92888,6178,,it[PRP],it
92889,6178,,had[VBD],have
92890,6178,,to[TO],to
92891,6178,,be[VB],be
92892,6179,"Because of course, it had to be exactly that.",exactly[RB],exactly
92893,6179,,that[DT],that
92894,6179,,.[.],.
92895,6179,,center[NN],center
92896,6179,,hole[JJ],hole
92897,6179,,diameter[NN],diameter
92898,6179,,:[:],:
92899,6179,,a[DT],a
92900,6179,,precise[JJ],precise
92901,6179,,15[CD],15
92902,6179,,millimeters[NNS],millimeter
92903,6180,Center Hole Diameter: A precise 15 millimeters (0.59 inches).,([(],(
92904,6180,,0.59[CD],0.59
92905,6180,,inches[NNS],inch
92906,6180,,)[)],)
92907,6180,,.[.],.
92908,6180,,not[RB],not
92909,6180,,a[DT],a
92910,6180,,micron[NN],micron
92911,6180,,more[RBR],more
92912,6180,,",[,]",","
92913,6180,,not[RB],not
92914,6180,,a[DT],a
92915,6180,,micron[NN],micron
92916,6181,"Not a micron more, not a micron less.",less[JJR],less
92917,6181,,.[.],.
92918,6181,,thickness[NN],thickness
92919,6181,,:[:],:
92920,6181,,a[DT],a
92921,6181,,consistently[RB],consistently
92922,6181,,rigid[JJ],rigid
92923,6181,,1.2[CD],1.2
92924,6181,,millimeters[NNS],millimeter
92925,6181,,([(],(
92926,6182,Thickness: A consistently rigid 1.2 millimeters (0.047 inches).,0.047[CD],0.047
92927,6182,,inches[NNS],inch
92928,6182,,)[)],)
92929,6182,,.[.],.
92930,6182,,no[DT],no
92931,6182,,room[NN],room
92932,6182,,for[IN],for
92933,6182,,variation[NN],variation
92934,6182,,",[,]",","
92935,6182,,ever[RB],ever
92936,6182,,.[.],.
92937,6182,,there[RB],there
92938,6183,"No room for variation, ever.",.[.],.
92939,6183,,those[DT],those
92940,6183,,are[VBP],be
92941,6183,,the[DT],the
92942,6183,,ironclad[NN],ironclad
92943,6183,,rules[NNS],rule
92944,6183,,they[PRP],they
92945,6184,There.,forced[VBD],force
92946,6184,,upon[IN],upon
92947,6185,"Those are the ironclad rules they forced upon the world, making sure every single disc adhered to their maddeningly precise vision.",the[DT],the
92948,6185,,world[NN],world
92949,6185,,",[,]",","
92950,6185,,making[VBG],make
92951,6185,,sure[JJ],sure
92952,6185,,every[DT],every
92953,6185,,single[JJ],single
92954,6185,,disc[NN],disc
92955,6185,,adhered[VBD],adhere
92956,6185,,to[TO],to
92957,6185,,their[PRP$],their
92958,6185,,maddeningly[NNS],maddeningly
92959,6185,,precise[VB],precise
92960,6185,,vision[NN],vision
92961,6185,,.[.],.
92962,6185,,as[IN],a
92963,6185,,if[IN],if
92964,6185,,anyone[NN],anyone
92965,6185,,needed[VBD],need
92966,6185,,that[IN],that
92967,6185,,much[JJ],much
92968,6185,,conformity[NN],conformity
92969,6185,,.[.],.
92970,6186,As if anyone needed that much conformity.,ugh[JJ],ugh
92971,6186,,",[,]",","
92972,6186,,him[PRP],him
92973,6186,,.[.],.
92974,6186,,the[DT],the
92975,6186,,stern[JJ],stern
92976,6186,,",[,]",","
92977,6186,,imposing[JJ],imposing
92978,6187,"Ugh, him.",figure[NN],figure
92979,6187,,who[WP],who
92980,6187,,had[VBD],have
92981,6187,,to[TO],to
92982,6188,"The stern, imposing figure who had to make all those ""tough decisions"" from behind a desk, sending others into the fray.",make[VB],make
92983,6188,,all[PDT],all
92984,6188,,those[DT],those
92985,6188,,``[``],``
92986,6188,,tough[JJ],tough
92987,6188,,decisions[NNS],decision
92988,6188,,''[''],''
92989,6188,,from[IN],from
92990,6188,,behind[IN],behind
92991,6188,,a[DT],a
92992,6188,,desk[NN],desk
92993,6188,,",[,]",","
92994,6188,,sending[VBG],send
92995,6188,,others[NNS],others
92996,6188,,into[IN],into
92997,6188,,the[DT],the
92998,6188,,fray[NN],fray
92999,6188,,.[.],.
93000,6188,,that[WDT],that
93001,6188,,was[VBD],be
93002,6188,,harve[VBN],harve
93003,6188,,presnell[RB],presnell
93004,6188,,.[.],.
93005,6188,,yes[UH],yes
93006,6188,,",[,]",","
93007,6188,,he[PRP],he
93008,6189,That was Harve Presnell.,played[VBD],play
93009,6189,,general[JJ],general
93010,6189,,marshall[NN],marshall
93011,6189,,",[,]",","
93012,6189,,all[DT],all
93013,6190,"Yes, he played General Marshall, all stoic and grim, delivering those utterly pious lines about ""finding reasons to believe"" in the midst of all that carnage.",stoic[NN],stoic
